dataset_doi,interactions,ml_het,hierarchical,variant,any_het,year,deposit_year
doi:10.7910/DVN/MZKJDR,FALSE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/N01LDH,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/N1JX6Y,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/N2XICI,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/N4RK1D,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/N6LIMH,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/N71MOK,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/NAMZXJ,TRUE,FALSE,FALSE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NBIKED,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NBMH7M,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NC06GQ,TRUE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/NC28F3,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NCUSPZ,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NDHKSG,TRUE,FALSE,TRUE,as_published,TRUE,2019,2020
doi:10.7910/DVN/NDHWX0,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/NDPXND,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NE0Y2I,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NEIYVD,FALSE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/NFZLI3,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NGFLRO,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/NGMCDS,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NGTWWJ,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NIGQBX,TRUE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/NIMLAR,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NIWSMI,FALSE,FALSE,FALSE,as_published,FALSE,2019,2019
doi:10.7910/DVN/NJIIPR,FALSE,FALSE,FALSE,as_published,FALSE,2023,2023
doi:10.7910/DVN/NJIXYY,FALSE,FALSE,FALSE,as_published,FALSE,2022,2022
doi:10.7910/DVN/NJRZXP,FALSE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/NJWJ0D,FALSE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/NK4SQT,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/NKCDCO,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/NKETXF,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NKJR7Z,FALSE,FALSE,FALSE,as_published,FALSE,2020,2020
doi:10.7910/DVN/NKN0E8,FALSE,FALSE,FALSE,as_published,FALSE,2015,2015
doi:10.7910/DVN/NM0XLV,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NMA2WY,FALSE,FALSE,TRUE,as_published,TRUE,2013,2015
doi:10.7910/DVN/NMCOBF,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/NMJ4W9,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/NN0OXE,TRUE,FALSE,FALSE,as_published,TRUE,2022,2022
doi:10.7910/DVN/NNAFVA,FALSE,FALSE,FALSE,as_published,FALSE,2024,2024
doi:10.7910/DVN/NNBZP7,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/NNNPOU,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NOMC0H,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NOMRHB,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/NOWHWG,FALSE,FALSE,FALSE,as_published,FALSE,2019,2019
doi:10.7910/DVN/NOYBCQ,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/NRAQRH,FALSE,TRUE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/NRRVJ3,FALSE,FALSE,FALSE,as_published,FALSE,2020,2020
doi:10.7910/DVN/NS3NMH,FALSE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/NSC8TJ,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NT7H5O,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/NUACCP,TRUE,FALSE,TRUE,as_published,TRUE,2013,2015
doi:10.7910/DVN/NVMD6X,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/NVVVUV,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/NVXQ0G,TRUE,FALSE,FALSE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NWDZJB,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/NX0QGA,TRUE,FALSE,FALSE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NXDEGT,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/NY6NSO,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/NYONTD,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/NYOXTE,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/NYPOQD,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/O059HN,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/O0JVDU,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/O3A06T,TRUE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/O3DTSF,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/O4P8J1,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/O6VHZZ,FALSE,FALSE,FALSE,as_published,FALSE,2019,2019
doi:10.7910/DVN/O7DDIN,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/OA8D7L,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OAGZZD,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/OAOJQZ,FALSE,FALSE,FALSE,as_published,FALSE,2024,2024
doi:10.7910/DVN/OAPCH9,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
doi:10.7910/DVN/OASXGA,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/OB00VG,FALSE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/OCUJ2F,TRUE,FALSE,FALSE,as_published,TRUE,2015,2015
doi:10.7910/DVN/OEHBYH,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/OENR84,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/OF1JOF,TRUE,FALSE,FALSE,as_published,TRUE,2022,2022
doi:10.7910/DVN/OFCAAE,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/OGVWDE,TRUE,FALSE,FALSE,as_published,TRUE,2018,2018
doi:10.7910/DVN/OHHVPY,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/OIJ5ZD,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OILORM,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OJA7YS,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/OJCQ5O,FALSE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/OJQJRM,FALSE,FALSE,FALSE,as_published,FALSE,2017,2017
doi:10.7910/DVN/OJUCRU,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/OKYC0B,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/OKZMIY,TRUE,FALSE,FALSE,as_published,TRUE,2019,2019
doi:10.7910/DVN/OL16K3,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/OLTXFC,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/OM2N3X,FALSE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/OM6ZUR,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OMABN4,TRUE,FALSE,FALSE,as_published,TRUE,2021,2022
doi:10.7910/DVN/OMESOW,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/OMPDH0,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/ON8RBD,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/OO6RB0,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/OO8ZCC,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/OOIEAO,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/OOLBO9,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/OOLFGP,TRUE,FALSE,FALSE,as_published,TRUE,2017,2017
doi:10.7910/DVN/ORRRTW,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OSJD7T,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/OWVXUD,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/OX5CZF,TRUE,FALSE,FALSE,as_published,TRUE,2015,2015
doi:10.7910/DVN/OXGMLI,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/OXSQMU,TRUE,FALSE,FALSE,as_published,TRUE,2022,2022
doi:10.7910/DVN/OYIAYK,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/P1PEGO,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
doi:10.7910/DVN/P1TL97,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/P2U84B,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/P3RXDM,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/P3XVFO,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/P5TAFD,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/P6N636,FALSE,FALSE,FALSE,as_published,FALSE,2021,2021
doi:10.7910/DVN/P7NAJW,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/PATI3W,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/PB8X8P,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/PBHNHR,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/PBQRGQ,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/PEHPBY,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/PENDX4,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/PGCVDP,FALSE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/PGFOXW,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/PGGBB4,TRUE,FALSE,TRUE,as_published,TRUE,2019,2021
doi:10.7910/DVN/PGGT4N,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/PGNYUJ,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/PIBK5I,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/PIMURE,FALSE,FALSE,FALSE,as_published,FALSE,2020,2020
doi:10.7910/DVN/PKI60Z,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/PL2XFD,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/PLKWUL,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/PLLBQJ,FALSE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/PLZ9LJ,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/PMYBBM,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/PNYG29,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/PNYLIY,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
doi:10.7910/DVN/POMIFD,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/PORBIU,FALSE,FALSE,FALSE,as_published,FALSE,2022,2022
doi:10.7910/DVN/PPVWIG,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/PRYYZ5,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/PSSLAC,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/PTHMQU,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/PTIERC,TRUE,FALSE,FALSE,as_published,TRUE,2016,2016
doi:10.7910/DVN/PTOYUX,TRUE,FALSE,FALSE,as_published,TRUE,2016,2016
doi:10.7910/DVN/PUIJIU,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/PUIROM,FALSE,FALSE,FALSE,as_published,FALSE,2019,2019
doi:10.7910/DVN/PWRN9K,FALSE,FALSE,FALSE,as_published,FALSE,2012,2015
doi:10.7910/DVN/PXIMVL,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/PXXUCO,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/PY0NKM,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/PYKLCA,FALSE,FALSE,TRUE,as_published,TRUE,2012,2015
doi:10.7910/DVN/PYWNTB,TRUE,FALSE,FALSE,as_published,TRUE,2015,2015
doi:10.7910/DVN/PZAOO6,FALSE,FALSE,TRUE,as_published,TRUE,2012,2015
doi:10.7910/DVN/PZHUFO,TRUE,FALSE,FALSE,as_published,TRUE,2023,2023
doi:10.7910/DVN/PZZB1Z,FALSE,FALSE,FALSE,as_published,FALSE,2023,2023
doi:10.7910/DVN/Q0CNZA,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/Q0XAPV,FALSE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/Q1WIDV,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/Q4VN7A,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/Q5M4UQ,FALSE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/Q5PRNX,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/Q5PV4U,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/Q7EXX4,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/Q7UV5W,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/Q8CSU8,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/Q8NRTS,FALSE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/Q92PMT,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/QAJQXP,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QB1TUJ,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QBHGRC,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
doi:10.7910/DVN/QBKXT3,TRUE,TRUE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/QBNFFR,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QBTECH,TRUE,FALSE,FALSE,as_published,TRUE,2019,2019
doi:10.7910/DVN/QC0RSU,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
doi:10.7910/DVN/QDPQUD,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/QDTLYV,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/QEMNP1,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QEUF67,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/QG7FMX,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QIA26P,FALSE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/QIH3D7,FALSE,FALSE,FALSE,as_published,FALSE,2023,2023
doi:10.7910/DVN/QINQ6H,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/QIWQWL,FALSE,FALSE,FALSE,as_published,FALSE,2020,2020
doi:10.7910/DVN/QJ9E9M,TRUE,FALSE,FALSE,as_published,TRUE,2018,2018
doi:10.7910/DVN/QKJHCI,FALSE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QLTFXN,FALSE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/QM15HX,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QNCRWS,FALSE,FALSE,FALSE,as_published,FALSE,2019,2019
doi:10.7910/DVN/QNG2V0,FALSE,FALSE,FALSE,as_published,FALSE,2021,2021
doi:10.7910/DVN/QNMUA1,TRUE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/QO6EMT,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QOVWMM,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/QOVXPR,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/QQ2FV9,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QQ69RH,TRUE,FALSE,TRUE,as_published,TRUE,2012,2015
doi:10.7910/DVN/QQBARG,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QQENMZ,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/QQKR3F,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/QR1EIR,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/QR73H6,FALSE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/QRAUDJ,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/QSXDUN,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QTCNQD,FALSE,FALSE,FALSE,as_published,FALSE,2024,2024
doi:10.7910/DVN/QTG6FQ,FALSE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/QTJGR5,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/QTMOVG,FALSE,FALSE,FALSE,as_published,FALSE,2020,2020
doi:10.7910/DVN/QTOIQF,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/QTUF6D,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/QU3YES,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/QUHIIE,TRUE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/QUZ2BN,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QV7AJH,TRUE,TRUE,FALSE,as_published,TRUE,2017,2017
doi:10.7910/DVN/QVLR1C,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QWLGGN,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/QWSLYN,TRUE,TRUE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/QXJDJ5,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/QYG8ZI,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/QYZGEI,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/QZNGVJ,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/R0FXPH,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/R163AN,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/R1S5RP,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/R27ULT,FALSE,TRUE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/R2NKL3,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/R3GZZW,TRUE,FALSE,TRUE,as_published,TRUE,2017,2020
doi:10.7910/DVN/R3XPEJ,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/R4USRU,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/R677HD,FALSE,FALSE,FALSE,as_published,FALSE,2017,2017
doi:10.7910/DVN/R8TUOQ,TRUE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RAMHWP,TRUE,FALSE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/RCINPF,FALSE,FALSE,FALSE,as_published,FALSE,2016,2016
doi:10.7910/DVN/RCT2YX,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RDIJQC,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/RDU9JR,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/REXZ8H,TRUE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/RFECVH,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RFYOH6,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RHM7HX,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/RHPSZD,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RIOEAY,TRUE,FALSE,FALSE,as_published,TRUE,2015,2015
doi:10.7910/DVN/RIXENU,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RJ97IG,FALSE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/RJAUNW,FALSE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/RJKIUP,FALSE,FALSE,TRUE,as_published,TRUE,2020,2020
doi:10.7910/DVN/RJL2DK,TRUE,FALSE,FALSE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RJY34I,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RK5GOH,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/RK66RN,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RKMKXU,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RKNNVL,TRUE,FALSE,TRUE,as_published,TRUE,2023,2023
doi:10.7910/DVN/RKQEJD,FALSE,FALSE,FALSE,as_published,FALSE,2017,2017
doi:10.7910/DVN/RKUZT3,TRUE,FALSE,FALSE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RKV5ZI,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/RL5N9Y,TRUE,TRUE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/RLLL1V,FALSE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RM7VAL,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RMFLKR,FALSE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RMHOHL,TRUE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/RO1YK7,FALSE,FALSE,FALSE,as_published,FALSE,2021,2021
doi:10.7910/DVN/ROFNV2,FALSE,FALSE,FALSE,as_published,FALSE,2015,2018
doi:10.7910/DVN/ROLEY5,TRUE,FALSE,FALSE,as_published,TRUE,2018,2018
doi:10.7910/DVN/ROUWNS,FALSE,FALSE,TRUE,as_published,TRUE,2018,2018
doi:10.7910/DVN/RP8Z94,TRUE,FALSE,FALSE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RPD7KA,FALSE,FALSE,TRUE,as_published,TRUE,2015,2015
doi:10.7910/DVN/RQE9SO,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RQNVFW,FALSE,FALSE,FALSE,as_published,FALSE,2022,2022
doi:10.7910/DVN/RQZWE6,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RRBPUD,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RRV0JZ,FALSE,FALSE,TRUE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RSD5BV,FALSE,FALSE,FALSE,as_published,FALSE,2017,2017
doi:10.7910/DVN/RSSRRV,TRUE,FALSE,FALSE,as_published,TRUE,2020,2020
doi:10.7910/DVN/RTGDFW,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RTJ38N,TRUE,FALSE,TRUE,as_published,TRUE,2016,2016
doi:10.7910/DVN/RUQ2KP,TRUE,FALSE,FALSE,as_published,TRUE,2018,2018
doi:10.7910/DVN/RVV8SD,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RW10GZ,TRUE,TRUE,TRUE,as_published,TRUE,2017,2017
doi:10.7910/DVN/RWPSHO,TRUE,FALSE,TRUE,as_published,TRUE,2022,2022
doi:10.7910/DVN/RXA4JB,TRUE,FALSE,FALSE,as_published,TRUE,2021,2021
doi:10.7910/DVN/RXOZEZ,TRUE,FALSE,TRUE,as_published,TRUE,2024,2024
doi:10.7910/DVN/RXXQSQ,TRUE,FALSE,TRUE,as_published,TRUE,2019,2019
doi:10.7910/DVN/RYKJKS,FALSE,FALSE,FALSE,as_published,FALSE,2018,2018
